genes,14,11,16,7,3,24,19,8,12,2,10,51,50,22,18,42,28,35,17,21,52,49,6,27,39,45,20,38,5,43,34,23,36,41,33,1,9,13,47,25,37,4,29,31,30,32,40,48,44,46,26,15
URS00006E1B1E_9796,346497.7645,0,0,156739.8119,509.597418,342195.5403,0,0,0,0,0,4484.304933,0,421923.4747,158087.3384,0,0,0,850.3401361,0,0,0,0,117147.708,0,0,0,113729.5082,0,0,0,0,0,0,46158.64435,0,0,126506.0241,0,0,0,29090.90909,0,0,0,0,0,0,0,0,0,0
URS000194E912_9796,82712.3696,0,0,44409.61338,62510.61661,0,0,0,46317.14378,47477.74481,0,298953.6622,0,65408.47983,2195.657477,0,0,0,0,0,71552.89112,0,0,6063.545962,0,66437.00787,45856.06854,341.5300546,0,169303.7975,85155.88646,43465.98927,68463.66231,0,69237.96652,233.9181287,0,55607.04356,0,1580.777743,0,0,65265.26527,0,43024.77184,152161.6009,0,999.000999,59763.15065,117527.8622,112676.0563,80612.2449
URS0000E0153E_9796,70044.70939,32704.40252,0,66875.65308,169.865806,0,205461.6385,19151.61697,0,1112.759644,67510.54852,372197.3094,99706.74487,0,0,98846.78748,346462.8142,0,47052.1542,48327.93959,50667.18236,0,0,65001.21271,80768.39118,106299.2126,63913.94756,66256.8306,0,0,0,0,33412.88783,36268.06833,26613.99314,36842.10526,93723.12984,0,71817.1926,632.3110971,149108.59,97272.72727,30030.03003,68493.15068,85614.95002,61166.69813,19828.3158,117882.1179,16524.37345,0,40688.5759,50000
URS00006D56D7_9796,196721.3115,47798.74214,2673.796791,0,145744.8616,2572.898799,0,0,25088.45288,57863.50148,0,0,0,0,0,0,0,0,0,0,0,0,0,183361.6299,0,0,0,97336.06557,0,0,0,0,0,0,0,0,0,122335.4958,0,0,0,159090.9091,0,98788.1981,80834.41982,98546.34699,0,9990.00999,1652.437345,158054.7112,116431.9249,0
URS00006ACE58_9796,304023.845,116981.1321,114973.262,192789.9687,97842.70426,0,7802.340702,149181.0164,357027.9833,218100.8902,191279.8875,0,0,0,60746.52354,0,1554.806945,649541.2844,380952.381,156634.3042,152001.5471,92219.02017,478121.2365,58210.04123,1309.757695,0,0,0,295583.239,0,180083.7599,1693.480102,0,204993.4297,300654.9537,33684.21053,0,0,158324.2655,0,345218.8006,166363.6364,177777.7778,42676.50158,338983.0508,235605.0595,43525.57127,117882.1179,100798.6781,176291.7933,146478.8732,91836.73469
URS0000638269_9796,0,164779.8742,0,0,0,2572.898799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101867.5722,0,0,0,0,0,0,0,0,0,59921.15637,0,0,0,0,0,0,0,0,0,0,73011.73403,0,0,0,0,0,0,0
URS000068B4BE_9796,0,252830.1887,336898.3957,261755.4859,332427.3824,161234.9914,429128.7386,330953.3809,126085.5581,180267.0623,248945.1477,324364.7235,602150.5376,106256.4633,317150.5245,639209.2257,84477.844,151507.2084,261621.3152,244228.6947,149680.9128,360230.5476,214773.1835,287654.6204,233136.8697,1968.503937,89304.41988,118852.459,96262.74066,174050.6329,247091.6705,584815.1284,164443.8205,316425.7556,217694.147,275087.7193,614789.3379,164504.1705,223068.5528,363578.8808,128849.2707,256363.6364,134134.1341,235511.0643,147327.249,97413.63036,297182.9283,71928.07193,279261.9113,233029.382,150234.7418,284693.8776
URS000065F5B3_9796,0,76729.55975,0,0,0,0,0,0,0,0,0,0,0,72905.89452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS0000645A57_9796,0,74213.83648,0,0,0,0,0,128013.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,260806.9164,0,0,0,0,0,0,0,0,0,0,0,1576.872536,0,0,0,0,0,0,0,0,0,0,0,0,37722.16177,0,0,0,0,0
URS00006E6B36_9796,0,62893.08176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114871.3982,0,0,0,188605.1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS00006620D9_9796,0,59119.49686,0,0,30575.84508,0,0,27215.45569,57896.42972,0,0,0,0,0,0,0,0,0,0,0,0,84293.94813,0,0,0,222933.0709,0,70696.72131,0,0,0,0,0,0,0,0,0,91751.62187,0,0,0,0,37237.23724,0,0,0,0,0,94188.92867,0,0,3061.22449
URS0000723544_9796,0,60377.35849,0,0,0,0,0,0,0,0,0,0,0,0,1463.771652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4187.994416,0,0,211300.9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS00006F7AB6_9796,0,50314.46541,0,0,0,0,0,0,0,97922.84866,0,0,0,0,117833.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48653.70621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS00006E23E8_9796,0,1257.861635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS000070A5EF_9796,0,0,256684.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URS00006B174A_9796,0,0,168449.1979,0,0,192967.4099,0,0,0,0,0,0,0,0,0,0,0,53473.13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77346.91756,0,0,0,0,0,0,0,0,0,0,0,42074.7189,0,0,0,0,293877.551
URS00006DA150_9796,0,0,112299.4652,0,0,169811.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
