Accession,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
A0A061DBP6,1622.66,684.859,837.049,739.127,1802.08,1702.44,1717.44,1864.13,543.508,600.596,912.101,768.933,1877.16,1778.56,2329.35,1335.27,1985.3,1749.14,716.656,1144.2,771.57,2180.22,2479.37,1515.65,2498.4,1114
A0A3Q2GSM3,5677.55,4126.32,3679.49,1897.27,5786.01,1209.21,8105.02,4114.63,953.22,1851.75,2892.9,4567.73,2973.11,3843.81,6147.01,1863.09,1661.82,3834.46,1373.39,1271.11,741.125,3524.46,2151.77,2607.6,2750.2,5137.5
A0A3Q2GVV2,,76.7045,,,37.791,48.1529,,129.681,,142.259,21.1808,75.3966,80.2563,,104.969,13.4122,83.6057,101.977,,,,66.7808,31.761,79.9977,49.0439,
A0A3Q2GWC9,0.93228,7.02277,9.22691,1.67185,,9.04116,,,,,,,1.39735,2.77489,,4.78545,0.723649,2.67169,2.31268,2.82498,,,0.83115,1.497,,
A0A3Q2GX72,23.6193,,38.4149,,25.5653,,10.5139,17.6612,,,,238.213,5.66092,,18.6222,,8.714,26.5199,,7.50585,25.9644,17.0171,18.7035,,20.2451,
A0A3Q2GXB1,749.475,598.479,2555.95,619.883,327.083,355.146,219.969,102.279,370.607,865.242,483.674,116.565,396.554,596.901,486.107,418.248,396.845,325.043,223.34,501.261,574.688,271.659,181.27,330.159,229.09,187.27
A0A3Q2GXX5,18.2896,19.2829,19.6838,18.9889,,15.6645,,29.168,,17.3078,,7.05973,16.1408,10.9345,12.4224,30.3981,25.4859,25.8567,,26.5221,,17.5386,32.6261,30.2031,28.3151,0.777532
F6R810,4.57766,13.4079,19.0416,,6.96088,2.29113,2.01457,4.81655,,8.16339,,,1.42433,13.1661,9.82668,2.43344,0.507244,8.07362,3.57585,4.32194,,41.0225,3.96737,7.97514,6.65643,2.78357
A0A3Q2H075,1.2159,0.526932,,,,1.67811,,3.90797,,,,,6.47672,0.413959,2.09044,5.94081,,3.25534,,2.56104,,,4.9804,2.12965,2.57854,
A0A3Q2H1D2,1778.38,1686.15,1708.98,2016.73,854.885,8948.69,1296.77,2139.19,2252.96,2412.51,2471.01,2301.34,1668.75,2338.69,1647.46,2505.11,1638.11,2755.32,2513.4,2153.3,363.768,644.143,3089.79,2749.61,2546.38,1650.9
A0A3Q2H306,312.367,897.395,233.951,1913.13,879.695,2003.77,2062.45,,230.545,963.383,224.001,2786.84,149.445,563.631,530.175,279.866,102.485,56.9629,819.723,381.019,,267.528,27.2671,257.181,5307.01,
A0A3Q2H3F6,1109.82,1409.82,1922.35,1586.86,773.393,759.232,1038.42,783.212,733.428,2295.35,1526.49,1466.7,876.717,1428.24,813.053,1419.31,893.637,1501.45,808.648,1747.99,1082.18,678.178,666.431,1281.68,1017.47,866.145
