X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
A0A3Q2H908	15.033947741482	13.8184823197171	14.9120004730672	13.9291104323262	13.0530790845862	16.0885191158851	14.2134536085228	15.2780573682491	14.1655508432411	14.4710146746256	14.456784335776	13.9624803394263	13.9977263873681	14.431647768356	14.198161078846	14.6771800714541	14.2353635763712	15.2425154250233	14.4044430871823	14.160131414604	12.4197390178618	13.4078917701711	15.6510853357269	14.7109785827409	15.5437991357293	14.0166167975964
A0A3Q2HAN3	6.68791451557526	5.58827688922783	7.11962593081106	6.81716274943467	6.28681462855298	6.75850306375711	8.19221389566047	6.853683827727	7.7627540847919	7.40650265681287	5.74748139198627	5.946223207891	6.39635474945626	6.11537872237713	7.30834813228761	5.7261691034602	5.51281787844795	6.42872027804429	6.09784673212956	5.46012656793265	8.00921838644905	4.44998388702916	5.15330679070731	6.02281165091563	5.49169920065073	7.37239496523802
A0A3Q2HC10	10.9197422979952	10.1321526699261	11.1529946054924	9.65107142940889	9.08931011111676	12.599966291561	11.0216046474885	11.7971183867299	9.66494854065212	10.7575233545654	10.5665773484421	9.89393096077093	10.8491470348525	11.1688287880614	11.1619380549277	11.4335228499862	10.881679912394	11.7534256991454	9.68980583216716	11.1924407756053	8.02733654477713	9.93412723278643	12.0613576905373	11.5494622150782	12.5289521794653	9.89682583324775
A0A3Q2HCW6	6.53424373366392	6.33724367455198	7.84085973168135	5.54654878886533	6.15469661382774	6.27257006992802	6.14632326307	6.56986623867629	6.345962256769	7.16866209067746	7.67664823219822	6.5648902770864	4.34184346259505	5.61152061545677	5.86107697773729	5.13649492416965	4.64940852381881	6.01514293583462	5.87123747100742	5.74584236256046	7.28704743245903	5.29598377324568	4.85999438779784	5.40999504426807	6.76691313440974	4.54144669268869
A0A3Q2HE26	5.85871956540139	8.73874419694058	8.3294330965417	5.12674576584911	8.25660499184532	7.45617368184704	9.99528664352747	6.56655337546589	7.92776018749596	5.02176841520484	NA	NA	4.23061805133914	7.32504455445455	7.95130220207361	3.7316828837467	4.5203216649738	7.24882891618512	7.73489925781399	4.66547236267744	3.88742778805356	4.07660184861857	4.57145231934983	6.18764305746724	4.86711067293936	7.93506483850053
A0A3Q2HI93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73592503587537	2.34770533695482	NA	NA	NA
A0A3Q2HID2	6.26664975922661	7.47251214110558	7.34102505351785	5.88766173543979	5.56716208958078	7.41948832888566	6.90771990685289	6.40104845219097	5.57410453641333	6.73956461118906	7.12799432097639	6.87425597676861	5.78713465851638	7.01754337353154	6.21504562867918	7.19218429999359	6.6821378388564	7.20004523821653	6.94646185009125	7.36372302319786	5.91878454267158	6.91845779492556	6.17712449038949	7.57077408484681	7.22702863858349	5.40794072330294
A0A3Q2HIE9	3.25500968007096	5.6587655997657	NA	3.71932584070916	6.95843671518645	NA	NA	NA	NA	5.32945013955416	7.10973664755733	8.90884592509943	3.72745218320367	4.22005903713471	4.01206802330909	2.78014629030706	NA	5.10090618378792	4.37038750428209	3.72966152587529	5.62264635093353	NA	1.81350827162214	3.47408554844367	NA	4.89119557122892
A0A3Q2HJD6	13.389644782126	12.4438138251108	13.0237197060284	11.7133994037571	13.0657914020046	12.2395060458335	13.3152911070237	12.9929595729336	12.6044304511554	12.0991012028915	12.7385060881842	12.3791238150853	13.0245354284038	12.3595793693624	13.7504767060157	12.3995609875828	12.7483375312267	12.863152513801	11.7952320253787	11.8884883198157	13.1681001284657	12.5072346945304	12.6267995828992	12.8246425695693	12.7955648532209	13.6760672590977
A0A3Q2HJJ4	NA	NA	NA	NA	NA	NA	NA	0.874046215137558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35724795099098	NA	2.15727335856621	NA
A0A3Q2HK38	10.2965606499824	9.18602012074365	10.0581270536575	8.72325136905672	8.84208944032841	10.6224453944899	9.52285415622267	9.73762423696128	9.37308046908177	9.0305209283851	9.48518528434396	9.14696063843428	9.37561943458589	9.97316639126653	9.78528244082047	9.8700579601424	9.3039610737871	10.055756928201	9.51356180478035	9.66995508828742	9.22179734793804	9.0074253901794	10.3161910068644	9.91444642670482	10.6577114522818	10.2658611391892
A0A3Q2HLV9	6.86133509024526	NA	7.58994321354388	3.40834095106941	NA	7.85722213698364	4.87050281711438	7.40481799081919	7.19490456307629	NA	4.25928755427005	4.93728788862701	5.78312396845508	NA	5.9163906534289	6.579507529846	4.60314561380262	7.45304834718008	7.11733141442816	6.41737491221797	NA	5.32826202860941	7.20416028445136	6.66739543936347	7.63194822748643	6.37583530133639
A0A3Q2HMJ3	12.3476158325059	11.8930777516569	12.0643419604579	11.5684359435549	11.1325961202864	13.7126774524469	12.1337587267966	12.5109124839786	11.4626505220891	12.1033992850855	12.0387852732417	11.7056539844309	12.4353577299664	12.1589378229955	12.6466037092981	12.8645808194576	12.4265347105286	12.1996815456683	12.1730555818397	12.4233129144089	12.9818847540386	11.9236654614012	12.8794339183532	12.6009326864099	12.9046496731811	13.0607533411625
A0A3Q2HN78	2.81437815108225	3.11933293435467	NA	NA	8.58995818974652	2.07490612933687	4.34873523492556	NA	3.28592741221953	2.42494089416872	1.72490343049539	4.58945790044089	NA	4.31217867564004	2.12627247714865	1.72001135584158	1.51181715858029	2.37321387596327	2.9061921621742	0.524022541326629	4.42689537654757	2.92690271839377	NA	1.52317049351469	2.06805164299779	NA
A0A3Q2HPX3	3.1535702711087	NA	NA	1.15583340901722	NA	2.64462234590739	NA	1.8203627985656	1.48693056804136	NA	NA	2.23587101585507	2.11989065547173	2.89632416856532	0.957432505696353	1.55880150388713	2.00464880027198	1.99317798202789	1.51512201388243	2.09637993598639	NA	0.55692473950124	1.53967994872942	2.67778333724671	NA	3.35393157930941
