X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
A0A5F5PQA2	28.9348	22.5356	74.7005	126.663	191.091	10.8923	48.4781	171.509	244.919	146.223	138.452	60.2562	3.72021	115.338	27.4915	8.91711	14.3163	100.5436	161.514	24.9039	152.269	73.3337	20.7871	51.439	66.3708	50.8748
A0A5F5PQM9	37.434	60.7504	29.0515	28.3674	105.307	34.0325	29.9678	24.7241	47.3464	24.9475	24.779	3.43122	75.2404	59.7296	67.7777	17.5242	18.0991	19.5378	13.3469	12.0813	7.65894	17.8704	21.2457	20.883	23.4626	33.8816
A0A5F5PQQ6	NA	8.66007	NA	9.19531	5.83122	2.29194	3.88178	5.74909	NA	NA	NA	19.3433	2.14498	7.52021	5.53964	1.960694	NA	NA	NA	4.21641	NA	5.03738	NA	4.93108	16.2297	NA
A0A5F5PQS3	149.022	108.789	362.024	265.735	106.805	88.1011	234.096	232.073	304.145	419.799	110.086	119.302	193.531	90.2945	198.912	157.539	169.253	142.451	281.825	139.683	879.864	127.998	115.121	143.711	156.798	222.378
A0A5F5PSR8	16.6628	56.1935	130.338	64.3502	42.0437	16.6994	10.19525	20.765	22.7597	39.6815	94.5852	56.072	12.5384	43.22	25.404	9.10971	11.726	27.4044	20.0867	23.2648	153.994	9.77858	19.2561	35.2821	17.5115	39.6873
A0A5F5PSY1	2.96555	7.18919	19.8931	8.70076	NA	6.69907	NA	NA	NA	NA	NA	NA	10.44209	14.9725	NA	4.55758	3.06557	9.16339	NA	10.64567	NA	NA	7.87657	9.1298	NA	NA
A0A5F5PT94	1341.21	1470.98	1561.7	698.884	428.827	1795.82	958.385	1107.72	512.907	825.26	678.647	724.866	1191.07	1656.4	1173.69	1531.21	930.592	1626.31	408.334	1829.99	475.025	613.744	1731.92	1667.05	1421.54	816.409
A0A5F5PTP6	82.117	83.3934	82.613	56.3015	68.0005	28.4989	125.612	120.292	100.5488	81.7615	70.9295	94.1934	20.044	273.857	54.3074	33.6345	36.5546	116.892	134.874	62.1814	88.8353	101.144	51.7171	102.47	120.2	100.281
A0A5F5PU06	11381.4	8665.52	10219.3	4623.81	11131.2	8267.92	14886.7	10922.2	6163.96	5835.94	9444	6405.22	10721.8	9431.47	17668.4	8145.61	9118.48	11409.3	3775.71	6374.37	6673.65	8072.27	8964.91	9644.22	11535.4	9830.79
A0A5F5PUE2	156.069	130.329	132.574	85.1881	84.5054	163.46	65.4187	160.531	692.111	106.476	144.918	115.331	156.303	151.948	159.554	155.557	155.762	151.059	90.9163	191.409	94.3526	83.5161	136.124	169.305	142.546	112.512
A0A5F5PUU0	NA	41.9689	NA	NA	13.7005	17.2684	NA	3.64022	NA	NA	43.5961	NA	17.9719	86.5001	37.4754	13.0068	20.1084	19.2525	NA	18.1731	NA	6.27452	8.61522	14.6492	4.66523	NA
A0A5F5PW18	372.416	978.356	917.896	1093.81	570.85	253.363	815.456	495.669	559.209	1268.69	551.163	1092.36	376.749	850.748	884.122	379.652	291.835	683.151	439.593	519.793	1011.44	440.926	539.394	585.634	574.604	608.966
A0A5F5PWX5	5997.01	32620.9	8214.61	10871.2	18403	39507.9	28975.3	6468.41	8703.09	12877.1	11815.7	10103.4	29415.7	39113.5	48968.4	47331.7	29477.4	10399.4	7514.59	64607.6	13961.1	31655.5	7919.35	54679.6	7446.09	18353.1
A0A5F5PWY1	141.19	96.5165	141.463	NA	72.6288	56.9302	107.457	107.095	112.705	60.2107	93.5067	58.6354	78.7112	109.427	105.296	48.5544	93.2053	159.553	NA	85.8784	2970.63	109.362	134.905	68.3941	147.415	687.185
A0A5F5PXB8	10.03201	27.3785	7.92288	19.152	8.86192	17.1667	8.56993	9.41835	20.8823	17.3276	15.4319	27.2451	15.4051	16.5898	10.71781	18.546	13.8059	13.4746	10.68924	17.6076	12.0358	4.87676	8.27425	16.0089	14.9541	18.2983
A0A5F5PYS7	14023.5	71248.9	27159.9	63093	36150.4	8969.09	141900	9033.21	23238.6	13641	19924.1	167720	9429.31	61500.7	10875.1	7847.29	3828.94	7646.3	23661.4	2509.27	15677.6	5784.23	2952.87	7865.55	64018.9	14112.1
A0A5F5PZ33	212.418	117.614	213.616	62.079	51.4904	416.055	70.9235	179.781	130.907	121.372	107.268	93.7876	93.2238	164.274	112.236	172.867	85.1765	191.825	108.9	151.832	62.7885	54.1244	199.41	167.364	188.499	156.73
A0A5F5PZW1	NA	7.66604	NA	NA	65.8186	6.02197	NA	NA	NA	NA	NA	NA	30.8943	NA	NA	29.153	30.2198	NA	30.2305	6.8016	3.42579	NA	32.0612	37.4323	6.80789	73.7108
A0A5F5PZX4	21.3564	84.3033	36.9661	15.8391	105.675	31.0411	61.6462	18.585	NA	9.28713	181.998	567.482	36.2785	241.735	28.7797	15.7804	27.9291	29.7338	33.1971	54.1708	50.5913	93.2312	40.12	55.0022	140.427	39.197
A0A5F5Q0V8	48.5194	63.8176	313.968	50.4621	98.2652	47.5225	85.7958	50.271	103.94	64.2365	72.5067	76.1105	37.0358	91.495	68.4745	34.752	35.6479	85.6995	43.1126	52.6423	26.0059	20.518	34.5053	46.1909	55.8039	59.1614
A0A5F5Q1G3	27.1704	23.0976	398.121	12.5784	20.1043	24.1043	17.9138	27.624	8.76477	19.6737	NA	71.607	25.8262	31.2557	19.8043	26.2796	22.6814	31.6285	52.6885	22.7998	30.4806	24.9623	24.4004	25.8942	27.1082	30.3981
A0A5F5Q281	69.1779	15.2543	NA	14.4928	NA	37.9714	23.5778	25.0863	6.99263	11.0536	9.86498	8.14869	14.8875	28.9465	24.5536	11.0612	58.2545	41.5871	11.9146	18.1831	32.1625	17.9239	11.222	14.6389	27.7464	NA
A0A5F5Q2W2	17.1538	30.05	27.9596	33.9071	22.4494	9.86112	64.6364	15.8987	29.1437	32.3985	61.1799	88.0555	5.51408	58.9315	11.5934	7.85071	8.72072	23.62	37.1874	11.233	19.7005	15.0964	8.91752	9.44907	95.5636	27.8035
A0A5F5Q4D2	266.987	198.893	316.743	67.957	159.114	132.975	273.591	212.436	240.536	224.614	115.393	142.537	167.048	113.13	181.981	159.223	164.971	233.325	150.916	171.083	137.883	130.985	175.675	160.328	132.464	222.891
F6PH38	17991.2	7462.35	11818.4	5008.74	7370.82	7690.84	8251.31	17606.6	6158.92	7341.48	5001.77	3383.51	13192.2	11687.2	7750.38	15127.8	14062.3	16544.6	4311.92	14741.8	7945.71	8942.17	25108.5	14130.3	8863.31	7809.84
F6PI70	128.028	73.4491	105.472	57.0896	122.389	81.8391	81.3937	43.6203	90.3478	26.1754	98.2931	69.993	66.1527	72.0109	NA	71.871	17.9413	98.6183	49.1347	59.6874	30.2766	8.58824	82.8956	96.476	289.023	93.2429
F6PJ16	14.0609	3.08865	NA	22.0341	15.3495	NA	NA	9.45389	46.4566	NA	13.1547	8.11395	12.4149	19.1895	11.3304	9.23	13.4449	14.6914	13.4719	12.1583	19.2233	9.40074	5.42476	11.7588	8.15272	30.9122
F6PJC0	31.8543	54.2778	54.5208	23.6497	39.0221	12.2315	120.154	103.444	27.8622	25.3981	34.2803	29.6911	19.8749	83.9222	37.9522	13.8752	26.8517	55.0146	21.5776	21.7202	30.3766	66.7652	34.3776	43.7928	71.0054	40.1705
F6PN89	1712.38	1716.54	2991.15	1385.11	2054.63	685.948	3409.05	2333.95	1539.02	888.906	1017.93	3401.17	567.866	2142.97	2018.69	959.235	638.804	1677.76	1522.04	856.127	1769.61	1245.61	588.315	954.893	1747.08	1439.5
F6PPF8	164.854	NA	NA	7.40737	19.1022	NA	16.1378	NA	68.1281	NA	7.61636	NA	15.3723	NA	NA	8.27438	NA	114.019	NA	12.927	NA	16.4375	NA	19.1302	NA	NA
F6PPQ0	20.6403	NA	NA	18.2112	76.9818	14.5178	NA	87.6658	219.833	16.6422	212.801	62.8271	8.96273	NA	13.8924	24.8317	NA	29.0302	NA	9.99544	167.122	9.74546	5.76429	2.02458	45.1512	NA
F6PQ46	745.79	1268.89	1492	1042.19	707.106	763.548	801.015	751.103	434.2	1022.42	815.05	885.364	605.995	1155.01	765.032	675.289	728.096	966.504	796.543	957.438	598.017	462.518	395.954	768.121	855.63	486.994
F6PUW3	1104.05	1101.21	857.726	1724.74	2115.65	953.913	3530.14	1023.18	554.306	2226.09	NA	1597.49	760.438	2350.42	2584.67	908.743	894.522	1076.24	248.899	1082.04	1098.37	465.695	980.901	1054.6	2117.92	1334.84
F6PVG3	968.365	642.393	854.648	166.761	695.994	414.277	1141.06	739.443	825.96	230.35	1105.29	756.465	516.386	894.824	1297.29	495.483	478.66	442.208	880.042	168.57	948.961	593.484	559.658	522.639	1027.86	1310.6
F6Q1M4	155.366	1484.97	714.318	451.21	900.578	244.049	2338.12	336.605	521.688	91.2635	306.502	1961.22	115.94	566.118	428.238	40.7996	17.9474	208.269	141.309	31.3301	146.464	32.3444	36.2444	176.511	461.244	397.507
F6Q666	230.558	164.347	231.532	14.5118	247.603	291.679	391.099	321.3	183.674	168.286	NA	6.26915	233.331	71.6322	454.569	93.5207	37.1272	346.23	NA	196.678	250.274	132.378	91.6538	235.894	350.215	78.7022
F6Q8R0	196.341	121.199	253.783	396.802	254.189	73.9386	803.84	112.087	NA	271.494	203.681	519.188	131.112	211.464	224.55	113.892	36.9474	246.774	NA	137.285	66.5985	247.961	111.108	90.826	201.502	425.079
F6QFD9	19.5787	28.5355	24.0422	31.2578	16.8795	15.9315	38.6343	25.6565	NA	33.3895	16.9675	20.0112	24.0965	32.5453	15.8599	18.2767	12.4111	19.8014	9.5619	14.9144	34.6044	13.4157	17.6935	20.1835	13.9467	25.0299
F6QP45	34.4954	132.352	38.6535	27.5258	145.595	37.4491	101.711	16.2164	110.015	151.81	173.889	NA	65.5103	46.9922	70.4102	63.7001	42.0931	81.4199	43.8675	17.3679	209.001	48.3733	23.0578	14.4002	202.336	52.8255
F6QX36	388.44	723.687	462.21	526.631	203.619	837.09	413.241	433.936	268.379	585.902	322.015	301.171	611.107	503.299	457.495	483.952	535.28	579.897	367.839	610.711	404.973	263.027	302.612	538.17	404.147	252.753
F6QYS3	13.3636	NA	17.599	8.75212	NA	19.2664	NA	NA	1.764475	20.7841	4.13341	NA	23.439	13.4171	34.8153	20.3783	31.0839	12.7436	26.7578	13.2403	4.5553	17.0374	13.2662	18.1155	12.2433	NA
F6RA08	12.0754	4.34229	50.3594	26.0529	5.92594	9.7677	NA	18.289	34.8765	21.2962	5.51349	33.757	NA	13.1991	4.51883	2.85028	NA	16.9778	34.5616	3.77744	2.86266	NA	3.48416	7.16328	15.4446	10.9388
F6REX3	252.821	1811.78	355.575	305.214	202.132	342.914	342.269	141.912	356.66	334.711	429.899	375.134	103.31	1406.29	99.5379	1010.39	46.5309	390.819	327.127	1170.42	306.794	332.372	106.928	1425.24	70.5242	2245.54
F6RGT4	5.33257	4.80076	8.26916	4.30685	NA	1.993355	4.41079	4.77499	2.31732	NA	5.63568	NA	2.78772	NA	8.39619	4.3796	3.08422	4.48788	1.615917	2.7174	1.439611	1.806933	4.00708	5.75493	NA	7.12402
F6RLI1	263.635	123.179	173.046	118.759	76.0419	108.857	141.378	239.164	223.973	207.868	78.6714	15.176	190.416	72.038	145.855	202.63	195.175	208.428	182.634	228.252	295.793	139.764	230.308	188.264	159.558	244.335
F6RM73	766.898	1813.58	3138.27	4443.66	1735.95	463.803	822.999	1593.69	4524.94	3923.98	2672	2339.94	322.775	1940.36	744.228	375.807	274.28	1636.54	4242.72	529.659	2718.71	1309.9	1064.88	1058.59	1180.85	1901.54
F6RMK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2440.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	269.836	NA	NA	NA	NA	NA
F6RTI8	80.3239	16.7527	24.8555	27.7314	9.3325	48.8984	40.5515	55.4097	28.6923	3.24168	52.9375	8.08386	32.8691	76.3591	39.1724	24.8471	82.7413	70.4087	38.5782	36.5663	292.33	20.691	24.6112	43.5636	42.6453	23.3425
F6RVW8	50.8216	10.70848	84.7405	12.6273	NA	NA	NA	5.34442	NA	NA	13.556	6.072	4.36213	2.94938	6.9647	10.35906	6.64763	15.7369	7.65803	7.9634	18.6861	10.4128	11.8612	12.6341	44.9655	NA
F6SHJ8	1192.24	2520.6	2729.43	3665.68	3454.02	1311.96	8633.64	498.669	2520.09	1162.11	2328.5	33226.9	761.655	7608.4	1085.05	1930.34	582.73	623.171	2668.06	414.171	1782.66	814.396	407.191	450.793	44743.5	1822.56
F6SP74	1087.41	4276.09	3681.88	1833.42	1207.36	1895.95	2941.5	5361.23	2641.36	2680.03	2355.01	3194.53	814.563	6138.61	1934.27	1049.98	738.888	2237.27	1148.43	2352.7	2011.59	3966.53	1544.04	3491.11	2826.76	1401.31
F6TCI4	33.5121	57.3853	75.4786	34.978	69.8844	33.5585	82.9702	25.3843	NA	31.9763	NA	124.142	NA	81.0992	42.1881	16.1672	18.381	36.197	NA	17.5421	NA	23.7862	8.02084	NA	117.052	NA
F6TCR6	NA	NA	21.8811	NA	NA	5.66482	NA	11.8943	NA	9.96837	NA	NA	NA	15.6317	NA	NA	NA	NA	NA	NA	NA	6.50295	2.69224	NA	18.9556	4.95395
F6TMF6	30.1509	23.2118	NA	34.1157	17.2947	10.22492	42.8602	23.6932	NA	12.6256	39.5106	13.1485	11.8657	37.5318	33.6213	15.4406	6.59267	24.2991	25.4532	16.9424	18.8332	33.8117	15.1338	22.5361	38.6333	13.3946
F6U187	9.67956	18.8417	27.2435	15.5326	21.5165	5.72666	38.2827	9.80943	18.9294	69.3445	79.8495	26.4492	4.0909	20.7431	16.7537	9.30948	15.0049	16.1941	49.7165	17.6111	13.6837	20.3932	3.68117	5.04818	6.91051	29.5704
F6UEG9	18.2121	11.6166	21.2312	18.2077	22.5486	5.77796	24.0728	8.65239	29.2499	6.01267	53.1452	9.0828	6.43861	26.4895	NA	5.19726	NA	12.3537	12.4544	11.2201	38.8151	14.7766	13.9494	16.3973	30.0927	23.5771
F6UL68	8.93497	NA	49.9398	6.16386	12.594	3.87524	NA	NA	NA	NA	NA	NA	2.39669	NA	9.32994	7.02952	4.09621	4.51832	NA	7.20044	8.1015	1.21977	4.06547	8.27797	4.02669	NA
F6ULM3	2328.45	4342.57	5010.9	3783.81	2775.78	1352.33	4762.07	2022.74	5181.91	4013.42	4525.21	4671.85	778.154	2676.91	1710.01	710.628	713.09	1539.95	3157.58	679.026	1717.89	728.184	581.774	839.405	1393.16	1797.27
F6V3C6	9.40725	NA	NA	100.5914	8.81976	NA	NA	12.1554	60.0932	NA	309.863	49.3511	4.78682	61.9144	NA	27.1828	73.0785	NA	NA	8.62523	152.012	81.1554	8.19226	86.0359	15.7912	218.448
F6V881	114.211	81.9545	165.25	175.964	152.842	21.1494	109.263	76.6591	165.271	215.202	202.562	171.17	24.1394	98.3936	88.0565	27.8896	30.7119	67.2809	117.7	26.9137	76.7206	100.316	45.9641	55.6597	72.5815	NA
F6VB94	205.369	100.8783	186.551	164.703	116.354	122.421	158.001	166.282	187.752	145.066	392.501	65.799	81.208	254.273	116.778	128.617	133.081	208.679	144.849	156.49	139.056	106.476	116.333	175.621	124.793	76.6025
F6VBP9	108.812	390.038	676.815	194.224	622.22	80.522	511.404	208.913	534.122	405.336	454.865	404.686	165.378	444.976	255.779	48.8912	112.86	220.955	501.312	95.5147	609.095	500.778	115.735	132.735	257.219	400.062
F6VEA3	794.387	223.132	414.091	336.72	527.223	565.099	515.494	498.295	120.35	257.075	368.834	17.9939	NA	273.459	1229.53	187.355	741.374	858.254	100.0348	169.15	417.915	1002.25	631.065	285.905	1505.65	1094.64
F6VJG5	77.8887	101.447	196.704	85.5775	177.737	59.3295	211.42	142.195	122.639	74.4684	147.501	248.173	18.4354	237.114	6.78469	37.3076	40.1873	126.241	85.6956	43.0898	13.7503	40.9868	28.4441	40.2677	68.7491	58.4397
F6VJR6	9.51489	19.9372	271.053	22.0089	19.598	8.2074	3.8279	5.73712	14.5456	27.2642	13.2704	19.2348	7.72925	15.0226	18.2562	7.19187	16.1576	11.0434	15.9139	9.20108	17.4334	5.29995	4.63011	11.9176	15.1788	6.14278
F6VJX8	133.634	194.894	199.119	164.797	305.794	217.708	540.614	374.795	215.089	125.902	233.528	195.158	289.529	261.752	405.569	96.8463	216.591	195.689	152.997	150.496	218.655	178.606	119.395	248.535	166.715	290.094
F6VKF1	30.2248	120.639	650.008	81.3775	97.4427	47.6106	77.8145	27.0759	54.0567	223.656	43.7022	NA	68.0706	223.128	102.663	72.5861	82.8241	83.4375	131.867	120.005	38.2	53.9316	18.8721	84.1715	70.5145	NA
F6VMD0	8.03363	35.6478	24.8482	42.206	28.8963	8.87651	100.255	8.25517	7.80299	42.0613	19.8706	541.48	7.34055	110.147	11.3918	29.5063	6.17206	8.24866	20.4083	2.46661	NA	37.9632	4.98056	5.87989	206.154	21.2092
F6VSN9	7.83204	13.3277	22.938	NA	32.1857	14.1856	NA	12.2999	NA	3.27874	NA	NA	NA	NA	NA	11.9014	4.4636	NA	NA	7.76827	NA	13.2233	5.30414	NA	8.57303	NA
F6VTD3	65.9739	27.7993	76.3438	33.0128	86.5135	46.1671	115.524	114.575	48.2244	47.0607	62.9172	19.0053	169.779	123.66	121.771	50.1774	74.9619	77.6943	73.8033	51.5941	30.7292	94.7524	30.2935	76.4999	134.854	36.5992
F6W2I4	14.6689	7.46808	17.868	20.5197	12.646	8.27722	42.0572	NA	NA	NA	NA	72.8759	7.48367	31.5778	NA	11.6465	3.25171	NA	NA	2.66572	8.57785	NA	NA	3.3961	63.6345	11.024
F6W2K5	70.0017	58.2165	58.3078	32.3796	5.57529	160.968	32.0429	60.0309	49.1786	27.1113	56.3309	49.0649	26.7841	79.683	37.1583	67.8072	18.1545	75.1788	21.7353	81.8107	68.4488	27.5313	174.345	106.372	75.4361	83.4839
F6W4R2	2.12193	4.32632	NA	9.76657	NA	6.40964	NA	NA	NA	11.6285	NA	NA	7.04213	3.83995	NA	3.93314	3.03814	NA	9.24922	6.87307	24.4465	6.12235	2.36342	3.27517	2.18203	NA
F6WDW3	7073.29	16874.3	11653.7	49463.7	15980.7	4003.33	47110.8	3322.81	13205.4	4917.79	8959.47	198266	3896.96	34177.1	4487.75	7939.35	2023.26	3753.72	12225.7	1514	8781.9	3413.07	2164.11	2167.02	144932	7866.98
F6WGX6	735.6	2680.03	1387.7	2491.53	2019.05	591.859	8103.67	582.544	924.009	551.813	1098.24	10322.7	551.662	5974.7	708.663	406.775	202.564	593.651	980.193	147.874	515.164	268.16	140.649	473.806	4286.78	776.939
F6WL01	NA	7.86468	NA	2.58659	NA	NA	NA	NA	NA	NA	NA	9.93353	NA	29.8353	19.4194	2.77566	NA	NA	NA	NA	NA	NA	3.17574	NA	29.2572	NA
F6WRS9	95.219	60.7224	NA	66.9309	36.2587	38.6657	345.893	37.788	156.943	117.369	227.059	65.282	NA	353.049	132.176	17.926	48.3868	224.649	80.8941	15.374	154.85	11.92	24.1695	17.0356	50.179	35.203
F6WX78	4.56435	NA	11.9951	NA	NA	5.02524	24.8075	2.91179	NA	2.06032	1.256954	14.64	14.7126	3.41393	NA	NA	3.01725	23.1624	1.961623	2.29304	NA	NA	2.41573	15.2912	41.448	NA
F6WZA8	30.6612	52.1625	60.4809	26.5564	NA	32.1714	45.9515	39.2247	30.9592	47.7586	70.0754	NA	23.0615	51.2437	30.7879	24.6103	29.2636	28.6538	NA	31.7399	29.2544	20.0378	19.6374	38.4257	32.3174	38.4744
F6X1I8	5.79938	7.30382	54.2238	NA	NA	11.0741	27.2841	NA	NA	10.14934	NA	NA	22.7744	22.9555	16.9433	10.27566	27.1974	8.68328	5.767	8.01455	3.33309	5.86973	7.8948	6.23143	9.21608	NA
F6X200	807.391	2077.82	1975.82	2303.57	1980.31	658.397	2450.5	1464.5	4398.16	2665.86	4613.35	4297.3	741.316	2423.04	1559.12	745.609	442.079	1101.6	2964.41	699.092	1953.59	929.175	477.848	845.607	192.235	3494.97
F6X485	72.705	49.1186	155.223	79.078	52.6565	33.3564	99.3487	46.5587	55.9683	60.098	67.9963	56.8699	37.4777	49.4518	60.0776	15.5526	15.6633	31.6504	31.2238	31.5404	NA	22.2149	26.9194	28.7125	68.1112	34.1527
F6X9C4	NA	163.523	NA	11.3308	16.8077	NA	NA	NA	NA	8.278	NA	29.3562	4.86094	NA	NA	9.14063	31.1882	140.328	NA	50.7897	NA	NA	20.3685	20.0473	NA	NA
F6XH19	7.94309	3.13177	13.1372	3.54006	NA	4.20506	6.96468	1.730033	NA	1.319566	NA	NA	3.42103	NA	1.577634	5.1652	3.36039	3.42943	8.20743	1.882948	2.20887	4.28081	3.28437	5.74954	5.39779	4.67633
F6XIH6	140.571	66.71	103.51	73.6182	126.241	50.3064	65.108	86.6572	192.242	110.566	117.386	51.525	59.3918	74.4594	185.962	53.9309	48.1392	119.448	178.836	67.6587	66.493	103.324	56.7921	76.3648	98.6576	114.765
F6XJD0	49.8456	NA	265.711	133.929	NA	25.0438	239.73	275.656	29.5722	233.137	32.2872	NA	13.8582	NA	25.551	159.258	9.22376	225.024	199.855	48.8846	275.813	135.653	54.0909	11.3592	51.8335	288.711
F6XM13	12.0835	NA	NA	NA	NA	NA	NA	5.3451	7.57959	2.44907	1.486184	9.82191	NA	17.7191	6.19641	5.38828	3.05523	10.37815	NA	4.55058	10.74623	16.69	5.53217	7.29111	NA	NA
F6XSF7	296.523	244.83	294.652	364.95	131.867	400.115	260.88	310.94	217.547	571.385	358.2	295.707	187.392	215.337	190.389	459.048	255.546	275.523	357.243	181.591	164.025	182.111	213.126	249.403	218.217	172.767
F6XWM5	116.45	492.813	1032.12	436.174	255.821	158.711	174.541	174.561	363.806	639.76	373.367	331.228	263.191	388.717	239.81	274.706	375.88	226.624	228.352	249.084	440.453	178.757	206.144	198.404	187.57	310.179
F6Y0C1	NA	NA	NA	1194.79	NA	51.3726	1986.78	NA	NA	NA	NA	NA	NA	921.858	NA	NA	NA	NA	2386.6	435.224	NA	NA	NA	NA	NA	194.557
F6Y5R3	NA	NA	8.43984	50.0147	NA	18.4536	NA	5.78483	NA	NA	NA	NA	21.1561	3.74518	5.75043	15.2345	16.8947	NA	12.3254	10.77561	NA	NA	9.21498	26.7868	NA	NA
F6YCN2	65.8103	NA	104.214	402.52	479.31	180.051	82.3007	45.136	NA	NA	12.7074	NA	NA	NA	78.3272	NA	33.6398	187.828	655.306	NA	NA	25.6343	16.4707	202.351	NA	12.2442
F6YF28	6963.11	4122.63	5032.33	2407.47	5404.63	3724.23	6903.31	4128.31	4069.22	2520.53	3370.08	2515.57	5467.88	4443.29	9285.65	3904.82	4181.81	5005.4	2288.75	2412.5	2095.13	3405.91	4463.06	3962.28	3454.97	6463.23
F6YG82	3.32344	NA	NA	NA	NA	4.91859	1.989107	NA	NA	NA	NA	7.26639	2.08213	NA	3.02721	NA	2.88561	NA	NA	NA	NA	3.85524	2.60748	3.13213	NA	4.58603
F6YR34	NA	NA	146.546	NA	NA	21.698	28.9866	162.687	185.8	116.134	321.591	NA	54.7404	139.382	NA	8.51583	9.49707	NA	386.966	49.0528	322.527	189.116	75.3009	102.488	22.8839	291.856
F6YWC0	2321.12	337.903	1242.65	929.311	1572.73	1248.98	1765.77	2899.05	1156.86	684.852	1903.52	780.785	938.418	1603.92	1744.73	764.38	1428.01	2429.84	660.07	993.887	766.554	2353.3	1252.34	1083.38	3056.91	351.193
F6YYB1	1.731232	3.33092	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8166	NA	6.41939	NA	2.54582	NA	NA	NA	NA	NA	NA	NA	NA	23.5982	NA
F6Z006	171.071	117.185	333.13	141.668	128.848	147.644	169.096	151.094	139.733	115.22	139.255	49.5888	102.292	NA	145.115	77.5701	88.6186	135.895	107.637	92.2459	NA	61.6824	82.4342	54.8976	134.951	82.324
F6Z041	33.1197	50.2955	125.307	57.044	43.622	42.0395	29.6623	28.7817	16.7095	53.5425	21.8701	14.7646	61.7433	28.1261	38.516	27.7475	35.8467	64.539	19.6732	45.0849	13.3302	27.763	17.2086	37.6822	32.8145	19.0982
F6Z058	7685.59	7226.98	12168.2	12680	4004.93	4248.14	12389.1	5290.77	2859.02	6368.99	18710.8	1068.88	3715.26	9110.73	6338.68	5603.5	2988.35	6080.89	6293.89	4899.55	5144.78	4335.25	5308.18	4696.77	7881.39	5215.06
F6Z2L5	2735.48	11366	15480.7	16756.5	6389.25	3049.79	7802.85	6662.22	9802.18	21576.1	14245.4	20010.8	1645.05	10550.3	5310.81	2660.49	1494.43	9956.23	16462	4549.16	12003.7	10884.9	4342.9	4511.9	8178.56	6320.37
F6Z3X5	NA	NA	NA	NA	5.96757	4.89235	NA	NA	NA	NA	NA	NA	NA	NA	25.9302	3.40612	9.04187	NA	NA	NA	NA	NA	18.9368	2.48587	NA	5.95124
F6Z5L1	508.073	495.25	443.167	209.192	522.665	659.85	682.122	546.7	225.012	194.638	245.76	185.327	873.634	706.932	813.728	608.251	849.491	536.341	249.125	604.005	272.354	707.531	573.563	708.231	585.936	385.118
F6Z688	108.497	72.221	71.215	170.195	87.3474	99.4534	279.572	59.9848	755.879	88.9855	245.914	353.143	38.5379	218.224	62.4905	60.864	51.2222	143.794	80.7995	55.2503	NA	54.8259	47.4265	69.9176	351.929	98.7568
F6Z8V2	63.2812	116.757	NA	84.3668	NA	13.8864	126.243	95.5342	NA	61.7099	35.0073	22.6286	NA	239.91	180.664	276.739	35.4976	23.3095	14.6024	81.0126	77.8087	69.339	40.4192	44.4863	NA	108.923
F6ZBD7	1483.39	452.77	906.796	548.996	1068.03	2235.45	1239.3	4245.39	NA	NA	1592.56	1344.13	764.258	1186.99	1280.2	489.656	853.944	1559.26	1029.61	716.378	NA	626.198	1145.95	688.445	1824.64	1327.4
F6ZI35	631.876	1086.08	1192.12	491.581	410.959	741.096	557.482	492.703	411.821	695.469	486.799	573.75	679.305	802.287	904.957	810.715	1004.99	1049.45	1263.31	1161.23	547.834	743.646	604.377	1408.66	708.609	329.522
F6ZIA3	71.8353	171.789	187.102	135.458	47.6559	NA	NA	26.5442	66.4384	185.913	193.914	159.617	19.8245	77.3906	42.7358	31.2146	28.6133	60.2104	87.9383	21.9793	114.887	30.1876	15.0102	4.3176	NA	70.4043
F6ZLR1	42.8654	30.048	55.7979	34.8526	17.9317	24.4816	NA	33.928	42.6621	50.3992	27.8889	41.0257	36.4805	27.6824	25.5189	39.1749	28.5569	38.7705	28.2721	41.4963	NA	11.4698	33.4088	37.9349	32.624	39.9144
F6ZQ77	134.336	559.975	198.573	206.402	246.883	660.029	1089.83	410.989	167.185	377.954	309.315	99.275	622.513	679.507	875.277	451.136	390.873	333.998	55.6784	697.097	125.34	1041.16	421.663	878.075	371.382	124.883
F6ZRH8	23.419	47.8528	22.019	30.2468	14.5771	45.5386	34.596	31.1538	NA	41.7686	12.3559	21.3962	33.6064	54.5123	72.8866	47.1025	52.2314	34.9739	297.666	133.292	21.097	75.7041	14.3217	100.6931	18.825	7.26359
F6ZSB4	12.2137	35.4421	NA	NA	NA	6.56448	1.341717	11.3619	NA	NA	NA	62.9041	6.1843	35.0364	27.266	30.1662	NA	66.9196	NA	NA	NA	10.19407	22.6263	39.5954	NA	NA
F6ZSZ5	1134.69	547.012	984.624	455.485	931.452	712.652	1665.13	1213.78	356.073	574.082	669.207	708.876	1034.3	1226.08	842.751	739.626	775.194	1392.88	354.065	905.155	390.772	684.391	936.278	1233.87	1338.4	308.259
