X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
A0A3Q2H306	8.59985480651346	9.84285724306502	7.04748571984465	10.8500688329996	9.69812717279066	11.7031349711652	10.2430383485537	NA	7.21532316843562	9.825493405834	7.24424618593519	11.3138282141299	8.16838703397318	8.52579909612363	9.2729291617108	9.42389350896269	7.99839446867074	5.85847722377631	9.32957410511133	9.69124842932758	NA	8.58582737870381	6.15508871593189	8.54681455530953	12.3170608969017	NA
A0A3Q2H3F6	10.4255546985006	10.4939693723701	10.0806752263573	10.5804637349467	9.51255060920438	10.3042098982746	9.25375859211067	9.67660967141009	8.88065162713803	11.0771578294477	10.0074058026176	10.3882375592145	10.7129067244366	9.86566704776477	9.88886464066847	11.7621454629713	11.1102752282542	10.5545206162468	9.30997354383432	11.886054171206	9.71598519909257	9.92454457742171	10.7165116267049	10.8595211112838	9.93529329321125	9.3811792834112
F6WFI8	9.13439192619444	9.81275837461945	8.97498262055145	9.00075867110703	9.51112097922321	8.72116091098376	9.27781874877509	9.50593250686054	9.22958468892016	9.19160907883488	9.3991397740319	9.45646743356479	8.41374883773666	8.9833031059519	10.7960299069005	8.41077683643325	8.52601726334401	8.62675925551639	9.00838762565305	7.96242085739879	8.1837151454326	11.5177648621828	7.52581453175999	8.4363957725329	8.55283094139062	10.0617944522081
A0A3Q2H593	NA	6.68753673909898	NA	6.18493382152771	NA	5.78639940897458	NA	NA	NA	NA	NA	NA	6.90165823900151	NA	7.51908458316045	4.15541696345666	NA	NA	NA	7.14665975663052	NA	7.27902153841905	7.06335293946092	7.00773413012677	6.80986517040375	NA
A0A3Q2H659	4.86035640679589	2.78552734741834	NA	NA	6.43042460484003	5.38052594449274	NA	2.81768549792312	NA	NA	3.48674729956217	NA	2.94629645908554	2.61957880597383	6.15192562981593	3.5524922630635	5.85651573331861	NA	NA	3.79763515005456	NA	NA	NA	2.86690251470219	NA	1.30908245107241
A0A3Q2H6U6	2.22352475290254	4.99731540226186	NA	NA	NA	1.51724404108847	NA	NA	4.61944309515213	2.20307457647679	3.36189581237709	2.36840788221242	1.98384476849563	NA	1.78253113131946	NA	NA	1.50687334239389	NA	NA	NA	NA	3.90900530073748	1.74406009018095	5.82835773468025	NA
Q28383	6.34759305375147	NA	NA	8.10270741342678	7.25251884258624	6.05372695246981	NA	6.39118054705326	3.64004677616771	NA	NA	NA	NA	4.18991670279372	NA	6.2254736285831	6.14726075214489	3.54257483511756	2.70360329898106	6.05777697224206	6.84491731100355	6.32267863929215	NA	NA	4.3437664048786	NA
A0A3Q2H8S7	9.30431657448032	8.22329275996353	7.27527597579195	6.89520345166565	7.40220613359536	10.1322728774608	7.52044800692917	8.35867824794495	6.87506197594518	7.6698676637857	7.0507224033738	7.16225745225585	9.65956636262889	8.06374866810831	9.20383412737548	10.0972139523034	10.3858222370461	8.38402176426959	6.86876544523792	9.86400261084359	7.30541421032384	8.46924970068535	10.524992284457	9.34768972282922	8.75822299314537	7.52154838093197
A0A3Q2H908	15.342093097501	13.8501334745379	14.0832700949769	13.876706165476	12.9687075923524	16.8224330713903	13.4456491919691	15.3395671317636	13.5257252181884	14.3830456711337	13.8872429185305	13.8313765046141	14.9330210716887	13.8162823352929	14.4180468036168	15.967335399856	15.540480188933	15.2439347762888	14.0532656184661	15.2738792605971	12.0546669261611	13.9247904300887	16.9851220760865	15.2455541142238	15.4869046592999	13.6376666367824
A0A3Q2HAN3	6.99605987159431	5.61992804404862	6.29089555272072	6.76475848258446	6.20244313631916	7.49241701926225	7.42440947910681	6.91519359124157	7.12292845973914	7.31853365332104	5.17793997474071	5.81511937307872	7.33164943377691	5.50001328931407	7.52823385705837	7.01632443186211	6.81793449100981	6.43013962930972	5.74666926341336	6.57387441392577	7.64414629474837	4.96688254694677	6.48734353106686	6.55738718239856	5.43480472422123	6.99344480442394
