X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
A0A061DBP6	10.7284913018183	9.26512896927489	9.07020275393348	9.57450528378886	10.8344804193411	10.8750765857526	10.3400562116619	10.8621978986205	9.00498606989743	9.12874819965083	9.62898816136805	9.54703356347592	11.2186266525892	10.3349810948688	11.1142409345861	10.7764454375084	11.3258259909604	10.6746750184221	9.55025275813851	10.4372055988389	9.70170506730118	11.3116713491529	11.6687080585985	10.5889761079406	11.0447725770808	10.1989892160965
A0A3Q2GSM3	12.5347220278426	11.8535769451638	11.2046216838656	10.9340217359434	12.5171567374742	10.3820655713258	12.5772497743323	12.0039391778991	9.81349881374188	10.7497175362423	11.2903777061381	12.1166293359556	11.8817900755854	11.4457573840973	12.5136529130649	11.2567485315289	11.0693860273507	11.8068814050116	10.4872680634419	10.5888353687412	9.64376712947044	12.0042996970156	11.464328108634	11.3712681745755	11.1832712537489	12.403367080292
A0A3Q2GVV2	NA	6.13052718417742	NA	NA	5.27447960431934	5.77505797079625	NA	7.02936706282273	NA	7.06722727011822	4.41997729227305	6.20723357287047	6.68640634723291	NA	6.66083684426811	4.22764821754661	6.77397739514449	6.57942299640748	NA	NA	NA	6.30746697730765	5.41702123282555	6.36615061894269	5.39208614999707	NA
A0A3Q2GWC9	1.06388052198557	2.92384599023796	2.75223735787432	1.1180766951407	NA	3.54242816468416	NA	NA	NA	NA	NA	NA	1.55065515998572	1.91236280665463	NA	2.88952367706998	1.22329951267893	1.51308777646288	1.96622257727607	2.19371751663487	NA	NA	1.08862270307946	1.4752755972907	NA	NA
A0A3Q2GX72	4.6890259992857	NA	4.66972566368513	NA	4.71812564834784	NA	3.24465120357551	4.2363567645946	NA	NA	NA	7.85897455783627	3.05983362544881	NA	4.25252980466942	NA	3.66210523674326	4.65156800817831	NA	3.35637767163761	4.90466789509784	4.40705516099935	4.67724839105738	NA	4.14146153602053	NA
A0A3Q2GXB1	9.61518659340211	9.0710597804827	10.6791960335303	9.32084100561955	8.37404787322055	8.61886118007658	7.386884729299	6.69052709006903	8.45473746088954	9.65389481585158	8.71880961354183	6.8316994869451	8.97827283919746	8.76370119769554	8.8569849250394	9.10377658422116	9.00625822072754	8.24811080694058	7.87454060954298	9.24803924190415	9.27787258748436	8.31258439210094	7.90074368182976	8.39450022745297	7.60136226663998	7.63235350544981
A0A3Q2GXX5	4.33814078544029	4.21568003083991	3.7486990294698	4.32352632695546	NA	4.24424237538494	NA	4.92270907763202	NA	4.17439072367977	NA	2.89849595194925	4.43539704075886	3.27520343710738	3.71855232672084	5.35871538546215	5.10150822461878	4.61555644935676	NA	5.05593371223885	NA	4.44779675330838	5.45486526521129	4.99674414584516	4.61295749816527	0.847020349824652
F6R810	2.56035690214584	3.73475839763558	3.70381504373939	NA	2.90186473874831	2.07451357866528	1.61934182266602	2.59240088777454	NA	3.25746218941907	NA	NA	1.56741008220982	3.49821356480908	3.41893839381068	2.11203171080122	1.03939602514764	2.98190571410534	2.38572222161374	2.67514183985788	NA	5.62022150942897	2.64208567929819	3.22611523102598	2.62329978927421	1.96812018495099
A0A3Q2H075	1.25500884938804	0.820926033584668	NA	NA	NA	1.82233035305303	NA	2.35739893933467	NA	NA	NA	NA	3.22864827589644	1.03762054086369	1.73918843405911	3.15815613880705	NA	1.76523171771356	NA	2.08927053514222	NA	NA	2.92067286783591	1.77505886156385	1.44100998244251	NA
A0A3Q2H1D2	10.8606112002154	10.5631828606222	10.0988298224794	11.0220952333343	9.75898875896577	13.2681001258735	9.9352795871203	11.0606380689028	11.0529105985152	11.1309773041123	11.0632660561991	11.1278158858932	11.0489301969679	10.7295036463494	10.6149203239601	11.6837547199929	11.0486677255433	11.3301341329507	11.3584867453192	11.3488529819521	8.62080281272731	9.5545258674888	11.9861527421671	11.4477371868099	11.0722089624214	10.7661026993798
A0A3Q2H306	8.35541464016342	9.65434746277868	7.23676534272921	10.9460289214336	9.80024200642688	11.1099947963946	10.6038665654872	NA	7.77401660648497	9.80853917619491	7.62049749288006	11.4039052871037	7.5758234974645	8.68130348139171	8.98183069411442	8.5256154733126	7.06431769725414	5.74352202981108	9.74374746642613	8.85320380585711	NA	8.29057458804821	5.20266969232424	8.03565410054822	12.1314743729319	NA
A0A3Q2H3F6	10.1808941526081	10.3052024071672	10.2684454720179	10.67633580931	9.61453409446191	9.71169323749565	9.61531608517009	9.61247883504345	9.43613844240766	11.0592215751625	10.3696722503937	10.4781331838227	10.1210559113248	10.0189894616971	9.59737139480959	10.8644487570308	10.1751893390903	10.4544376328054	9.72415721151844	11.0481485454059	10.188782509269	9.62867534748981	9.77450777683993	10.3472908179849	9.74928501916129	9.83626354476081
F6WFI8	8.88985671054841	9.62426352095849	9.16299491738478	9.0956032865454	9.61310338555234	8.13064725313398	9.63935194353196	9.44185399984806	9.78475393018642	9.17558834629624	9.762678742443	9.5460152192772	7.82131983779584	9.13782770301146	10.5041905629617	7.51176067689071	7.59159099180916	8.52500998884499	9.42274885595838	7.12396470526388	8.65866697911135	11.2216260648581	6.58007347527824	7.92534182139906	8.36598358959711	10.5169245999509
A0A3Q2H593	NA	6.50461667049985	NA	6.27041787008683	NA	5.21572029599475	NA	NA	NA	NA	NA	NA	6.30788484824368	NA	7.23067877415932	3.22972699336597	NA	NA	NA	6.30775575744721	NA	6.98527053842252	6.11602328268386	6.49912398329273	6.61981870721736	NA
A0A3Q2H659	4.61971234483972	2.68782832894137	NA	NA	6.52425789574364	4.81719248600657	NA	2.80083480691302	NA	NA	4.0541890903833	NA	2.32234543171129	2.97344339751062	5.86954854228777	2.61203654148706	4.9263317883052	NA	NA	2.94924619494297	NA	NA	NA	2.42170575472159	NA	1.73156490436119
A0A3Q2H6U6	2.00439085372794	4.82832774215715	NA	NA	NA	1.31158873334015	NA	NA	5.2015512117192	2.48493961232943	3.94671299357405	2.35586822499745	1.32904825402123	NA	1.68199093486844	NA	NA	1.05440213709738	NA	NA	NA	NA	2.91520566549766	1.3747171738963	5.63385454327838	NA
Q28383	6.10430874682	NA	NA	8.19621763837124	7.35037206347278	5.47920904785214	NA	6.33069185749969	4.2489508698558	NA	NA	NA	NA	4.41300463750871	NA	5.32125805290465	5.21615844755208	3.364422631643	3.18968535664951	5.21770510340711	7.32489311882661	6.0312953667217	NA	NA	4.13291579109581	NA
A0A3Q2H8S7	9.05975781076214	8.03624988411182	7.46430454804998	6.98493661131752	7.50057444223056	9.53988331009694	7.88541712523586	8.29516944367859	7.43499915137761	7.65875021122411	7.42931483204861	7.24894745601723	9.06755702066204	8.22061299424118	8.91279138551047	9.19920617935964	9.45082245428641	8.28185801970401	7.28632949114847	9.02597805627219	7.78312164284369	8.17408269639171	9.58292325478209	8.83595875175669	8.57155630324896	7.97631188194392
A0A3Q2H908	15.0973488235262	13.6609595506103	14.2708433159736	13.9730419705933	13.0716798381664	16.2289228532724	13.8058172645094	15.2750277845232	14.0797923585968	14.3644699418751	14.2472449231952	13.9216200584886	14.3413097658609	13.9682703634685	14.1258441080315	15.0697741932832	14.6052684103909	15.144422450171	14.46671386113	14.4360087713452	12.526549835655	13.6285431834042	16.0435713211569	14.7330670053516	15.3014071304476	14.0928665210486
A0A3Q2HAN3	6.75224586475837	5.44388025829111	6.48135985034087	6.85386029504691	6.29468910109268	6.90593472392904	7.78971401417153	6.85346973891721	7.68193125655062	7.30948573614574	5.60531146640246	5.89625139390546	6.73840966968575	5.6810415140738	7.23980387248585	6.11492318440199	5.88530251977397	6.32026208850394	6.16909502232547	5.73446523564205	8.12058977506278	4.68309543038125	5.5371674511344	6.05019986799086	5.23746291096105	7.44801259923165
A0A3Q2HC10	10.98319016805	9.975152817928	10.5120018283104	9.69403573179495	9.10646312367155	12.7404821118782	10.6146229451844	11.7941724208901	9.58046888109691	10.6518502890998	10.3593198907374	9.85251479240067	11.1926681809732	10.7062449303113	11.0898524699637	11.8260511712158	11.2516412200763	11.655097409555	9.75279701090614	11.468292810411	8.13864830126382	10.1550333878793	12.4537779519696	11.5716531649948	12.2864813781323	9.97297096309492
A0A3Q2HCW6	6.59867998402009	6.18752729819949	7.20145161745513	5.57289134438756	6.16152873005564	6.42281134831281	5.76002917551375	6.57026543687382	6.27344248589274	7.07335901536196	7.48498483304523	6.51811443276715	4.67904814686011	5.18918977177629	5.79908092169285	5.52330317428067	5.02401074820931	5.90321979230701	5.94401215213217	6.02045798678875	7.40151967429787	5.52356720059222	5.2419026652105	5.44018805361607	6.51964491245911	4.61316139674586
A0A3Q2HE26	5.92377589855189	8.58266633772527	7.68951893695904	5.14708201592765	8.27254876859798	7.60091036960411	9.58906672306411	6.56696046708923	7.84639836672511	4.96460085050717	NA	NA	4.56731036992497	6.87424256997072	7.8813908253201	4.10890447644092	4.8953638810314	7.14488404567187	7.80004296812109	4.93867927241513	4.07516527536204	4.31338389620416	4.95100781356501	6.21445850050225	4.60641377118593	8.01088866070366
A0A3Q2HI93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99717396427138	2.67885493400237	NA	NA	NA
